stop_id_a,stop_id_b,distance
8504000:0:1,Parent8501121,462.25366
8504000:0:1,8592183,350.0042
8504000:0:1,8501121:0:1,415.32614
8504000:0:1,8504000,77.98116
8504000:0:1,8592188,265.58594
8504178,8591940,471.55933
8504178,8573634,230.3871
8504178,8507540,471.6902
8510727,8510528,403.188
8510727,8579234,451.45294
8510727,8592226,327.83112
8510727,8595223,166.85687
8510727,8501214,497.40527
8579239:0:B,8579239:0:E,23.502913
8579239:0:B,8589525,440.44128
8579239:0:B,8592128,344.07404
8579239:0:B,Parent8579239,23.502913
8579239:0:B,8591971,328.51105
8579239:0:B,8579239,23.502913
8579255,8588432,415.8453
8579255,8592126,366.85056
8579255,8591978,409.45813
8579255,8592112,416.9781
8579255,8592136,259.8736
8579255,8592042,245.86374
8579255,8592031,455.88504
8588439,8588445,492.0052
8588439,8592199,332.4348
8588439,8501319,103.31771
8588439,Parent8588445,492.0052
8588439,8592195,463.33765
8588439,8588440,301.15753
8588441,8588443,444.9124
8588441,8592198,313.03168
8588441,8592182,384.10632
8588441,8588442,269.61096
8588441,8588440,287.37415
8592018,8592081,251.24011
8592018,8591977,254.64941
8592018,8592066,369.2417
8592018,8591997,474.87247
8592018,8592054,361.81168
8592022,8593844,466.84644
8592022,8592119,430.2847
8592022,8501208,402.6583
8592022,8592102,141.55708
8592022,8592021,487.63336
8592022,8592078,499.2403
8592022,8592109,376.3425
8592022,8501207,369.85706
8592022,8592036,322.88422
8592084,8592062,362.5543
8592084,8592186,435.26437
8592084,8592029,345.86426
8592084,8592077,219.80925
8592084,8592039,256.77936
8592084,8595933,307.52234
8592121,8591983,263.95294
8592121,8595938,355.43015
8592121,8592075,409.60587
8592121,8592110,372.82846
8592121,8592044,303.4708
8592122,8501160:0:2,412.76816
8592122,8592001,319.3989
8592122,8592134,240.89961
8592122,Parent8501160,412.76816
8592122,8592041,260.97638
8592122,8591990,343.72543
8592122,8592098,437.1054
8592122,8592133,183.38713
8592122,8592004,103.638145
8592122,8592010,366.95016
8592122,8592097,357.56754
8592122,8592096,315.22208
8592122,8501160,412.76816
8592122,8592036,483.42123
8592122,8501160:0:1,412.76816
8592168,8592189,300.27652
8592168,8592169,173.05008
8592168,8592199,452.7829
8592168,8592167,335.88608
8592201,8588838,470.9941
8592201,8592205,427.9398
8592201,8588839,322.15234
8592201,8592202,260.37402
8592201,8510421,285.25833
8592201,8588840,430.4592
8592201,8592214,190.76938
8592201,8592220,231.66129
8592221,8592209,468.0055
8592221,8592223,380.52817
8592221,8592213,184.68214
8592221,8592218,427.15482
8593798,8593806,173.10399
8593798,8588450,484.06104
8593798,8588436,388.92447
8593798,8579256,432.97754
8593798,8595625,371.6355
8593798,8595190,300.15982
8593798,8579257,486.013
8593821,8591965,112.38751
8593821,8591966,301.9119
8593821,8591967,329.34848
8595214:0:1,8595215:0:2,416.85446
8595214:0:1,8501117:0:3,212.00623
8595214:0:1,Parent8501117,316.14606
8595214:0:1,8595216,259.36072
8595214:0:1,8595217,205.852
8595214:0:1,Parent8595216,259.36072
8595214:0:1,8501117:0:4,210.23172
8595214:0:1,8581914,285.7577
8595214:0:1,Parent8595215,416.85446
8595214:0:1,8595215:0:1,416.85446
8595214:0:1,Parent8595214,0.0
8595214:0:1,8595214,0.0
8595214:0:1,8595215,416.85446
8595214:0:1,8501117:0:1,258.42505
8595215,8595215:0:2,0.0
8595215,8595217,263.42966
8595215,Parent8595215,0.0
8595215,8595215:0:1,0.0
8595215,Parent8595214,416.85446
8595215,8595214,416.85446
8595215,8595214:0:1,416.85446
8595936,8592193,497.01837
8595936,8592029,320.27216
8595936,8592197,199.31293
8595936,8592170,468.67172
8595978,8588846,164.64772
8501160,8501160:0:2,0.0
8501160,8592001,256.99756
8501160,8501181:0:1,424.9779
8501160,8592035,471.3363
8501160,8592135,406.20203
8501160,Parent8501181,424.9779
8501160,8592060,450.63678
8501160,8592134,445.84372
8501160,Parent8501160,0.0
8501160,8592041,406.62125
8501160,8579253,470.48544
8501160,8590442,457.98996
8501160,8592120,261.2718
8501160,8591818,467.92545
8501160,8591988,253.72694
8501160,8592098,142.78746
8501160,8592133,249.72884
8501160,8592004,363.8231
8501160,8592125,426.65997
8501160,8501181:0:2,424.9779
8501160,8592010,103.47198
8501160,8501181,424.9779
8501160,8592096,128.20598
8501160,8592122,412.76816
8501160,8592011,114.094025
8501160,8501160:0:1,0.0
8579239,8579239:0:E,0.0
8579239,8589525,425.3193
8579239,8592128,361.88663
8579239,Parent8579239,0.0
8579239,8591971,322.93192
8579239,8579239:0:B,23.502913
8591970,8589525,456.02274
8591970,8591966,436.0945
8592033,8592085,193.98703
8592033,8592135,354.64124
8592033,8592034,221.98474
8592033,8592060,289.19965
8592033,8592132,433.84543
8592033,8592003,235.02333
8592033,8592076,111.201065
8592033,8592120,470.6846
8592033,8592116,499.7447
8592033,8592138,498.37643
8592033,8592071,455.8758
8592033,8592111,430.28036
8592033,8591984,384.9899
8592033,8592053,281.39554
8592047,8592067,471.45068
8592047,8592132,357.54553
8592047,8592082,260.40985
8592047,8592111,351.80032
8592047,8587357,376.00717
8592140,8592143,404.09262
8592140,8587853,442.36914
8592207,8592178,399.55557
8592207,8592206,407.04794
8592207,8592192,367.81613
8592207,8592211,334.30737
8592227,8579234,440.47064
8592227,8591945,337.26755
8592227,8591944,423.85663
8592229,8592231,241.14217
8592229,8592234,286.44464
8592232,8504173,456.21677
8592232,8592230,362.63065
Parent8501166,8501166,0.0
Parent8501166,8501166:0:2,0.0
Parent8501166,8501166:0:1,0.0
8501120:0:4,8501120:0:8,0.0
8501120:0:4,8501181:0:1,455.43802
8501120:0:4,Parent8501181,455.43802
8501120:0:4,8501120:0:5,0.0
8501120:0:4,8579254,441.93588
8501120:0:4,8592040,282.97427
8501120:0:4,8501120:0:3,0.0
8501120:0:4,Parent8501120,0.0
8501120:0:4,8592050:0:F,236.71092
8501120:0:4,8592050:0:H,99.84084
8501120:0:4,8579253,336.9602
8501120:0:4,8591818,406.3532
8501120:0:4,8592020,339.15115
8501120:0:4,8501120:0:70,0.0
8501120:0:4,8592027,361.37332
8501120:0:4,8501120:0:6,0.0
8501120:0:4,8592050:0:C,99.84084
8501120:0:4,8592050,99.84084
8501120:0:4,8592050:0:D,99.84084
8501120:0:4,8592072,437.97305
8501120:0:4,8501181:0:2,455.43802
8501120:0:4,8592052,208.01761
8501120:0:4,8501120:0:7,0.0
8501120:0:4,8501120:0:1,0.0
8501120:0:4,8501120,0.0
8501120:0:4,8501181,455.43802
8501120:0:4,8592079,329.20386
8501120:0:4,Parent8592050,99.84084
8501168,8501168:0:1,0.0
8505529,8506907,169.35074
8505529,8581917,461.56604
8505529,8581918,493.30432
8505529,8506905,351.56616
8581429,Parent8570420,265.48236
8581429,8570420:0:D,265.48236
8581429,8570462,408.56326
8581429,8570420:0:A,265.48236
8581429,8570420:0:B,265.48236
8581429,8570420:0:C,265.48236
8581429,8505530,410.708
8591996,8592088,315.84766
8591996,8591994,406.83118
8591996,8592056,338.60648
8591996,8591987,433.43527
8591996,8592000,389.70944
8592048,8592118,485.07605
8592048,8592099,306.07916
8592048,8591977,348.63293
8592048,8591997,367.01538
8592048,8592054,396.46048
8592092,8592055,235.45016
8592092,8592089,177.16962
8592092,8592019,205.04198
8592092,8592063,468.445
8592092,8595004,357.7002
8592092,8587357,362.494
8592092,8593249,331.08633
8592092,8592137,418.21985
8592114,8595939,420.7259
8592114,8591995,452.0858
8592114,8501210,466.09378
8592114,8592215,361.33652
8592123,8592045,436.88855
8592123,8592009,329.24603
8592123,8591981,148.52652
8592123,8592083,330.60675
8592123,8592012,377.233
8592123,8510574,308.98502
8592123,8591999,465.5564
8592123,8592043,150.50923
8592123,8592038,277.9131
8592150,8592156,348.16565
8592150,8592164,413.04544
8592150,8592167,463.4475
8592150,8592158,372.42426
8592150,8501318,392.86145
8592150,8592154,466.15604
8592160,8592156,447.51184
8592160,Parent8501122,274.04272
8592160,8593861,269.4826
8592160,8592164,373.67648
8592160,8592155,332.65698
8592160,8501122:0:2,303.14935
8592160,8501122:0:1,297.33246
8592160,8501318,449.7551
8592160,8592154,436.41583
8592214,8588838,408.95908
8592214,8530749,454.12573
8592214,8588839,214.4947
8592214,8592202,351.43335
8592214,Parent8501118,472.0092
8592214,8510421,103.69426
8592214,8588840,295.15775
8592214,8592201,190.76938
8592214,8592220,422.37158
8593817,8595986,172.99379
8593817,8591936,240.97768
8593817,8595516,407.6915
8594988,8510525,74.170204
8594988,8579231,123.362366
8594988,8510526,352.98953
8594988,8591959,442.93814
8594988,8588156,476.3828
8595933,8591986,427.38824
8595933,8592086,480.0933
8595933,8592029,471.31854
8595933,8592039,391.46912
8595933,8592084,307.52234
8595933,8501075,477.09253
8501210,8595521,186.12126
8501210,8592219,495.90408
8501210,8595937,391.28827
8501210,8501211,405.50885
8501210,8592114,466.09378
8504003:0:2,8509297,262.50674
8504003:0:2,8592146,334.77408
8504003:0:2,8592162,474.29868
8504003:0:2,8593856,107.50616
8504003:0:2,Parent8504003,98.89088
8504003:0:2,8504003,98.89088
8504003:0:2,8504003:0:1,6.89132
8504003:0:2,8588451,497.71997
8504003:0:2,8592153,229.4721
8506905,8506907,191.3803
8506905,8506903,284.72256
8506905,8581920,448.32034
8506905,8581917,155.01337
8506905,8581918,359.36307
8506905,8505529,351.56616
8507227,8594986,335.45056
8507227,8591933,449.5805
8507227,8501217,362.96252
8507227,8593867,181.50534
8507227,8593868,266.37347
8510527,8510528,346.49448
8510527,8588155,430.1911
8510527,8510526,477.1029
8510527,8588157,238.48691
8510527,8588158,432.46927
8579257,8593806,344.44318
8579257,8579258,422.01736
8579257,8588436,323.91876
8579257,8595625,119.01085
8579257,8595190,194.70602
8579257,8593798,486.013
8581921,8581922,150.95569
8581921,8581924,305.14255
8581921,8594177,359.1336
8581921,8581916,325.10745
8581921,8581920,355.9538
8581921,8581917,481.16312
8592002,8592101,345.25137
8592002,8579245,363.43973
8592002,8579246,435.5708
8592044,8593837,348.2389
8592044,8592068,408.53085
8592044,8592080,227.8297
8592044,8591983,184.02975
8592044,8592021,499.32138
8592044,8593838,409.67462
8592044,8595938,382.4024
8592044,8592075,344.20547
8592044,8592110,434.69418
8592044,8592121,303.4708
8592153,8509297,354.03372
8592153,8592146,251.6842
8592153,8592162,473.94196
8592153,8593856,197.69878
8592153,Parent8504003,328.34122
8592153,8504003,328.34122
8592153,8504003:0:1,230.11183
8592153,8504003:0:2,229.4721
8592154,8592156,395.63324
8592154,Parent8501122,298.81644
8592154,8593861,271.99576
8592154,8592164,129.75351
8592154,8501122:0:2,254.32991
8592154,8501122:0:1,251.39452
8592154,8592158,366.38245
8592154,8501318,450.5229
8592154,8592150,466.15604
8592154,8592160,436.41583
8592179,8592049,332.4204
8592179,8518452:0:3,477.09033
8592179,8518452:0:1,486.65698
8592179,8592211,314.07117
8592179,8510543,190.02795
8592179,Parent8518452,392.98004
8592179,8518452:0:4,472.81833
8592179,8592217,131.23267
8592179,8592180,319.35413
8592179,8518452:0:2,482.1966
8501117:0:1,8501117:0:3,46.606472
8501117:0:1,Parent8501117,58.822144
8501117:0:1,8595216,49.61537
8501117:0:1,8595217,378.99133
8501117:0:1,Parent8595216,49.61537
8501117:0:1,8501117:0:4,48.249645
8501117:0:1,8581914,28.63666
8501117:0:1,8581918,309.34076
8501117:0:1,Parent8595214,258.42505
8501117:0:1,8595214,258.42505
8501117:0:1,8595214:0:1,258.42505
8501121:0:1,8588446,287.85773
8501121:0:1,8588445,96.162285
8501121:0:1,8588443,192.01581
8501121:0:1,8504000:0:2,422.13483
8501121:0:1,Parent8504000,401.12524
8501121:0:1,8588445:0:B,86.69388
8501121:0:1,Parent8588445,96.162285
8501121:0:1,8592190,447.7189
8501121:0:1,8501121:0:2,18.897655
8501121:0:1,8588445:0:D,94.300415
8501121:0:1,8592196,464.03882
8501121:0:1,8592182,404.46268
8501121:0:1,Parent8501121,97.22485
8501121:0:1,8588442,392.1597
8501121:0:1,8504000:0:1,415.32614
8501121:0:1,8504000,401.12524
8501121:0:1,8588440,488.8501
8501121:0:1,8592188,150.17163
8504000,8588446,492.45627
8504000,8588445,488.9993
8504000,8504000:0:2,75.93089
8504000,Parent8504000,0.0
8504000,8588445:0:B,487.1301
8504000,Parent8588445,488.9993
8504000,8592190,293.40906
8504000,8501121:0:2,399.00684
8504000,8588445:0:D,495.41827
8504000,8592196,116.420845
8504000,8588447,418.91278
8504000,Parent8501121,432.48535
8504000,8592183,368.62726
8504000,8504000:0:1,77.98116
8504000,8501121:0:1,401.12524
8504000,8592188,258.23514
8504010,Parent8504010,0.0
8504010,8592149,149.11035
8504010,8504010:0:2,59.32649
8504010,8593795,380.4199
8504010,8504010:0:1,57.86931
8504010,8591976,36.42413
8504010,8592145,485.9737
8504010,8592151,283.6044
8511214,8504165,492.03915
8511214,8504166,358.56546
8511214,8511210,202.54324
8579237,8591991,324.7859
8579237,8510575,390.07468
8579237,8592051,427.7299
8579237,8588431,488.69235
8579237,8592074,271.97464
8579237,8589523,282.60968
8588156,8510525,402.21558
8588156,8588155,240.96689
8588156,8579231,371.18536
8588156,8510526,286.1481
8588156,8594988,476.3828
8588440,8588445,414.2436
8588440,8588443,395.6932
8588440,8501319,319.86145
8588440,8588445:0:B,406.61255
8588440,Parent8588445,414.2436
8588440,8501121:0:2,494.57373
8588440,8588445:0:D,396.18115
8588440,8592182,484.33908
8588440,Parent8501121,492.4736
8588440,8588442,349.34424
8588440,8588439,301.15753
8588440,8588441,287.37415
8588440,8501121:0:1,488.8501
8588873,8591961,376.70648
8588873,8591946,474.1943
8588873,8501217,444.9821
8588873,8591960,201.64542
8588873,8591957,427.62103
8588873,8501216,229.6431
8592011,8501160:0:2,114.094025
8592011,8592001,340.633
8592011,8501181:0:1,407.73706
8592011,8592035,497.25702
8592011,8592135,308.0618
8592011,Parent8501181,407.73706
8592011,8592060,391.99127
8592011,Parent8501160,114.094025
8592011,8579253,480.74518
8592011,8590442,372.16107
8592011,8592120,216.29848
8592011,8591818,457.63455
8592011,8591988,217.37451
8592011,8592098,182.91519
8592011,8592133,361.21863
8592011,8592004,475.58093
8592011,8592125,317.1352
8592011,8501181:0:2,407.73706
8592011,8592010,190.98843
8592011,8501181,407.73706
8592011,8592096,231.42674
8592011,8501160,114.094025
8592011,8501160:0:1,114.094025
8592038,8592009,242.38878
8592038,8591991,476.71356
8592038,8592051,333.2699
8592038,8591981,276.56284
8592038,8591979,421.23697
8592038,8592083,407.17007
8592038,8592074,282.6427
8592038,8592043,426.17484
8592038,8592123,277.9131
8592105,8593844,151.3754
8592105,8592106,312.05466
8592105,8501208,215.86086
8592105,8592049,467.67566
8592105,8592021,433.53693
8592105,8518452:0:3,294.11658
8592105,8518452:0:1,285.88797
8592105,Parent8518452,391.2874
8592105,8518452:0:4,298.15613
8592105,8501209,274.32974
8592105,8592103,327.87463
8592105,8518452:0:2,289.64056
8592130,8504171,382.38474
8592130,8587549,384.64615
8592130,8592037,237.15982
8592137,8592019,359.49933
8592137,8592016,425.3233
8592137,8592081,394.35474
8592137,8592063,292.22815
8592137,8592066,234.55583
8592137,8592092,418.21985
8592137,8591997,407.3979
8592137,8592054,385.90833
8592170,8592193,395.5226
8592170,8592198,240.73335
8592170,8592197,313.22397
8592170,8592172,355.9813
8592170,8595936,468.67172
8592188,8588446,355.30713
8592188,8588445,244.97061
8592188,8588443,275.13358
8592188,8504000:0:2,272.55283
8592188,Parent8504000,258.23514
8592188,8588445:0:B,236.5353
8592188,Parent8588445,244.97061
8592188,8592190,319.15027
8592188,8501121:0:2,153.45488
8592188,8588445:0:D,242.87718
8592188,8592196,313.91705
8592188,8588447,481.14178
8592188,8592182,436.53894
8592188,Parent8501121,212.32553
8592188,8588442,469.26477
8592188,8504000:0:1,265.58594
8592188,8501121:0:1,150.17163
8592188,8504000,258.23514
8592204,8588840,481.90417
8592204,8588841,380.38388
8592215,8592219,389.30545
8592215,8510543,496.64264
8592215,Parent8518452,478.65942
8592215,8501209,484.91946
8592215,8592114,361.33652
8593869,8588838,254.09944
8593869,8591933,357.3696
8593869,8510721,267.91962
8593869,8501118:0:5,348.22852
8593869,8501118:0:3,340.4056
8593869,8501218,279.44388
8593869,8530749,175.98788
8593869,8588983,216.24394
8593869,8593866,356.90768
8593869,8588839,414.8031
8593869,8501118:0:4,344.63065
8593869,Parent8501118,199.89555
8593869,8501118:0:1,333.63446
8593869,8501118:0:2,338.35913
8593869,8593868,470.56808
8501166:0:1,8501166,0.0
8501166:0:1,8501166:0:2,0.0
8501166:0:1,Parent8501166,0.0
8501214,8579234,269.95932
8501214,8579233,58.444954
8501214,8501215,291.49496
8501214,8591944,485.83777
8501214,8591947,464.71683
8501214,8510727,497.40527
8588845,8588843,341.73425
8588845,8591936,407.47604
8591967,8591965,216.987
8591967,8591962,478.6939
8591967,8591966,346.56683
8591967,8591963,305.6083
8591967,8593821,329.34848
8592017,8591982,425.35315
8592017,8510575,361.56955
8592017,8592091,476.89386
8592031,8592126,328.458
8592031,8592065,392.85074
8592031,8592112,311.0768
8592031,8579255,455.88504
8592031,8592008,223.13802
8592031,8592131,310.14935
8592036,8592001,439.97205
8592036,8592119,336.38852
8592036,8592035,450.96423
8592036,8592102,426.46927
8592036,8591980,384.56335
8592036,8592041,292.2288
8592036,8592109,161.22958
8592036,8591990,369.77014
8592036,8501207,383.71558
8592036,8592022,322.88422
8592036,8592122,483.42123
8592053,8592085,211.76338
8592053,8592135,459.7834
8592053,8592034,198.3565
8592053,8592132,389.0152
8592053,8592003,333.856
8592053,8592076,371.41193
8592053,8592082,383.40945
8592053,8592138,302.2668
8592053,8592071,299.095
8592053,8592091,384.33533
8592053,8592111,296.6155
8592053,8592033,281.39554
8592053,8592059,342.18167
8592087,8501162,455.72186
8592087,Parent8501162,455.72186
8592087,8592056,271.96646
8592087,8592094,181.30197
8592087,8592030,484.62854
8592087,8591987,425.46045
8592087,8592107,254.86218
8592087,8501162:0:1,455.72186
8592087,8501162:0:2,455.72186
8592087,8591993,223.4276
8592087,8592187,440.47705
8592087,8591998,447.77032
8592087,8592000,388.51843
8592087,8592057,397.79654
8592145,Parent8504010,485.9737
8592145,8592149,479.30853
8592145,8592158,299.67865
8592145,8591976,461.0182
8592145,8504010,485.9737
8592145,8592151,231.60988
8592145,8592157,442.46594
8592151,Parent8504010,283.6044
8592151,8592149,334.0222
8592151,8504010:0:2,331.2723
8592151,8504010:0:1,334.10965
8592151,8591976,251.9296
8592151,8504010,283.6044
8592151,8592145,231.60988
8592181,8592173,283.20776
8592181,8501162,197.33751
8592181,Parent8501162,197.33751
8592181,8592124,271.67538
8592181,8592107,467.99728
8592181,8501162:0:1,197.33751
8592181,8501162:0:2,197.33751
8592181,8591993,417.14526
8592181,8592180,381.6482
8592218,8592209,166.38437
8592218,8592223,494.5372
8592218,8592210,438.92328
8592218,8510422,390.43054
8592218,8592213,481.64874
8592218,8592221,427.15482
8592218,8595534,155.28136
8593868,8591933,228.7388
8593868,8501217,336.07602
8593868,8593866,391.69803
8593868,8593867,446.11835
8593868,8507227,266.37347
8593868,8593869,470.56808
8595935,8593837,313.68118
8595935,8595934,368.23834
8595935,8592068,308.21506
8595935,8593838,226.75702
8595935,8595938,344.1993
8501075,8591986,358.8386
8501075,8592086,276.10196
8501075,8595933,477.09253
8501160:0:1,8501160:0:2,0.0
8501160:0:1,8592001,256.99756
8501160:0:1,8501181:0:1,424.9779
8501160:0:1,8592035,471.3363
8501160:0:1,8592135,406.20203
8501160:0:1,Parent8501181,424.9779
8501160:0:1,8592060,450.63678
8501160:0:1,8592134,445.84372
8501160:0:1,Parent8501160,0.0
8501160:0:1,8592041,406.62125
8501160:0:1,8579253,470.48544
8501160:0:1,8590442,457.98996
8501160:0:1,8592120,261.2718
8501160:0:1,8591818,467.92545
8501160:0:1,8591988,253.72694
8501160:0:1,8592098,142.78746
8501160:0:1,8592133,249.72884
8501160:0:1,8592004,363.8231
8501160:0:1,8592125,426.65997
8501160:0:1,8501181:0:2,424.9779
8501160:0:1,8592010,103.47198
8501160:0:1,8501181,424.9779
8501160:0:1,8592096,128.20598
8501160:0:1,8592122,412.76816
8501160:0:1,8501160,0.0
8501160:0:1,8592011,114.094025
8501169,8501169:0:2,0.0
8501169,8570064,326.07803
8501169,Parent8501169,0.0
8501169,8501169:0:1,0.0
8501169,8570063,67.72326
8511210,8504165,480.689
8511210,8504166,421.74994
8511210,8511214,202.54324
8518452:0:2,8593844,437.59802
8518452:0:2,8501208,491.95267
8518452:0:2,8592049,207.34944
8518452:0:2,8518452:0:3,9.434937
8518452:0:2,8518452:0:1,7.318618
8518452:0:2,8510543,295.15894
8518452:0:2,Parent8518452,109.688545
8518452:0:2,8518452:0:4,16.758732
8518452:0:2,8501209,254.16812
8518452:0:2,8592103,242.98389
8518452:0:2,8592179,482.1966
8518452:0:2,8592105,289.64056
8583748,8588847,293.99973
8591904,8570425,265.7897
8591958,8591953,374.21866
8591958,8510721,386.17877
8591958,8501218,334.12366
8591958,8591939,418.11288
8591958,8593815,316.1923
8591997,8592081,490.42096
8591997,8592099,338.01663
8591997,8591977,252.68661
8591997,8592066,245.10103
8591997,8592018,474.87247
8591997,8592048,367.01538
8591997,8592137,407.3979
8591997,8592054,115.39252
8592000,8591994,438.54422
8592000,8592056,320.02164
8592000,8592030,381.50345
8592000,8592107,497.13458
8592000,8592187,482.0327
8592000,8591996,389.70944
8592000,8592087,388.51843
8592008,8579238:0:D,332.7192
8592008,8592126,403.14526
8592008,8592118,326.47333
8592008,8579238,332.7192
8592008,8592031,223.13802
8592008,8592131,141.31332
8592054,8592081,384.0796
8592054,8592099,439.70612
8592054,8591977,164.45183
8592054,8592066,173.51006
8592054,8592018,361.81168
8592054,8592048,396.46048
8592054,8592137,385.90833
8592054,8591997,115.39252
8592057,8592088,448.8415
8592057,8592056,349.4863
8592057,8592094,226.161
8592057,8592032,432.97595
8592057,8591987,194.94666
8592057,8591992,315.71487
8592057,8591993,447.2172
8592057,8591998,53.23972
8592057,8592087,397.79654
8592059,8592067,268.50485
8592059,8591982,492.9983
8592059,8592115,419.85678
8592059,8592034,483.04294
8592059,8592082,399.53708
8592059,8592138,318.92447
8592059,8592071,381.68762
8592059,8592091,286.11133
8592059,8592111,443.58047
8592059,8592053,342.18167
8592131,8579238:0:D,218.76044
8592131,8592126,354.9344
8592131,8592118,339.06223
8592131,8579238,218.76044
8592131,8592031,310.14935
8592131,8592008,141.31332
8592157,8592149,398.13327
8592157,8592152,261.54144
8592157,8592147,458.5428
8592157,8592159,343.80527
8592157,8592145,442.46594
8592220,8592205,197.90164
8592220,8592202,306.65945
8592220,8592203,497.25012
8592220,8592213,473.69873
8592220,8592201,231.66129
8592220,8592214,422.37158
8592222,8592178,460.6521
8592222,8592208,228.41568
8592222,8592205,418.00912
8592222,8592206,323.45932
8592222,8592203,400.08795
8592222,8592212,163.21742
8595534,8592209,241.71092
8595534,8595602,418.5379
8595534,8592210,401.45477
8595534,8510422,239.35269
8595534,8592218,155.28136
